"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1926939979541778682","Mon May 26 09:54:26 +0000 2025","0","Kemensos Tak Terapkan Sistem Barak untuk Anak 'Nakal' Wamenos Agus Jabo menegaskan Kemensos memiliki pendekatan berbasis sosial dalam menangani anak-anak bermasalah melalui fasilitas bernama Sentra. https://t.co/AFAhqNZPZe","1926939979541778682","https://pbs.twimg.com/amplify_video_thumb/1926935384253984768/img/giaIDTHHsewWKXnB.jpg","","in","","0","0","0","https://x.com/undefined/status/1926939979541778682","1884896858310590464",
"1926935897007591884","Mon May 26 09:38:13 +0000 2025","0","KDM Kirim Anak Mabuk-mabukan Hingga Tawuran ke Barak Militer Khofifah: Mereka Bukan Anak Nakal https://t.co/71mpL9pkLF","1926935897007591884","","","in","","0","0","0","https://x.com/undefined/status/1926935897007591884","1457570770574450691",
"1926643152577831330","Mon May 26 09:29:24 +0000 2025","6","@V3g3L Narkoba musuh bersama!!! Ini (hanya) slogan? Cuma di REHAB itupun cuma 14 hari Kalah sama anak nakal masuk BARAK 1 bulan (eh apa 3 bulan yah? ) Minimal turunin pangkat nya lah ","1926933678812209255","","V3g3L","in","","1","1","1","https://x.com/undefined/status/1926933678812209255","1178273360976826368",
"1926924693178548497","Mon May 26 08:53:42 +0000 2025","19","Keknya di masa depan mahasiswa nakal pas demo dituduh anarko terus dimasukkin barak untuk pembungkaman karena solusi masuk barak udah diterima luas sama masyarakat. Scary future","1926924693178548497","","","in","","0","3","3","https://x.com/undefined/status/1926924693178548497","77887939",
"1926906215566606367","Mon May 26 07:41:31 +0000 2025","0","@selfolssi anak nakal ya makanya dikirim ke barak sama DM. :]","1926906530420437232","","selfolssi","in","","1","0","0","https://x.com/undefined/status/1926906530420437232","1323197006106406912",
"1926904034801139871","Mon May 26 07:31:36 +0000 2025","8","Kebijakan yg tdk bijak dari DM untuk memasukkan anak nakal (Subyektif) ke barak militer adalah sebuah kesalahan besar. Bahkan video DM digunakan ibu2 yg kurang bijak untuk menakut-nakuti anaknya yg dianggap tdk nurut. Sampai mereka menangis ketakutan. Pasti akan traumatis.","1926904034801139871","","","in","","0","1","3","https://x.com/undefined/status/1926904034801139871","178985047",
"1926899421276524946","Mon May 26 07:13:16 +0000 2025","0","Anak nakal masukin ke barak... Meanwhile isi baraknya....","1926899421276524946","","","in","","0","0","0","https://x.com/undefined/status/1926899421276524946","61518513",
"1926811901532451076","Mon May 26 06:51:37 +0000 2025","15","@lovelanguage4ev @bacottetanggaid Betul banget kak coba gak ada bpk2 di angkot tadi bisa babak belur anak itu di pukulin saya setuju kalau anak2 nakal di masukkan ke barak militer biar tidak jadi Sampahhhhhhh","1926893971940225322","","lovelanguage4ev","in","","0","0","0","https://x.com/undefined/status/1926893971940225322","1729909847007883268",
"1926859512977228125","Mon May 26 04:34:41 +0000 2025","1","pemabuk = masuk barak nakal = masuk barak berprestasi = masuk barak basically jabar wajib militer","1926859512977228125","","","in","","0","0","0","https://x.com/undefined/status/1926859512977228125","447938139",
"1926811998395711547","Mon May 26 04:33:40 +0000 2025","53","@ardisatriawan Stlh berhasil sihir masy dgn 900 anak ke barak budget 6M artinya 1 anak anggarannya 6 6jtan kurang dinyamankan gmn lagi anak nakal dan ijo itu? anak yg ngk nakal bakal kena hasad Skg bakal +budget rame2 org bakal jd pemabuk lumayan pas lulus bs jd ormas terlatih/alat gebuk","1926859255023296538","","ardisatriawan","in","","1","2","5","https://x.com/undefined/status/1926859255023296538","1310734898836037633",
"1926160775925682608","Mon May 26 03:56:38 +0000 2025","0","@mqahnaf Tarik mundur lagi pakai asumsi. Jika tidak berprestasi maka tidak sekolah Jika tidak nakal maka (pintar?) Jadi jika tidak masuk barak maka tidak sekolah atau pintar? WKAKKAKAKA WTF DID I WRITE","1926849937557315735","","mqahnaf","in","","0","0","0","https://x.com/undefined/status/1926849937557315735","1313987351383744512",
"1926843829660926145","Mon May 26 03:32:22 +0000 2025","0","Kang@DediMulyadi71 usul kang polisi nakal usulkan jg kirim ke barak meliter kang...","1926843829660926145","","","in","","0","0","0","https://x.com/undefined/status/1926843829660926145","2892507170",
"1925915371338428870","Mon May 26 03:19:11 +0000 2025","0","@ardisatriawan Tolong anak nakal yg mau mau aja dipaksa menjabat bahkan sampe ngobok obok konstitusi masukin ke barak juga ya pak kunciin di kamar mandi aja nggak usah dilepas ","1926840512910160005","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926840512910160005","1497684924094386176",
"1926160775925682608","Mon May 26 01:28:30 +0000 2025","0","@AbirPitungshere @mqahnaf Berarti yg dia gembar gembor anak nakal masuk barak tuh bohong dong?","1926812658482692423","","AbirPitungshere","in","","0","1","0","https://x.com/undefined/status/1926812658482692423","1862682864535707650",
"1926160775925682608","Mon May 26 01:13:52 +0000 2025","0","@mqahnaf Nanti ditanyain masuk barak karena prestasi atau nakal","1926808973304316007","","mqahnaf","in","","0","0","0","https://x.com/undefined/status/1926808973304316007","1546155244890906624",
"1919775925950153059","Mon May 26 01:08:57 +0000 2025","0","@TaufikDamas @Stakof 4. Akan berbeda jika masuk pesantren karena pengalaman pesantren anak nakal sudah malang melintang. Bahkan di antara mereka justru adalah santri yang sukses berkat karomah para kiainya. Ikatan santri ke kiai tak lekang waktu. Ikatan eks barak ke komandannya hanya sementara.","1926807735607165281","","iqbalhimawan25","in","","0","1","0","https://x.com/undefined/status/1926807735607165281","1105557271",
"1919775925950153059","Mon May 26 01:02:59 +0000 2025","0","@TaufikDamas @Stakof 2. Di barak/diklat militer diajarkan kekuatan untuk disiplin taat terkomando cinta tanah air dan sedikit pengayaan agama. Karakter ini adalah oposisinya sifat malas putus asa nakal di jalanan ga paham nasionalisme dan bandel pada tata krama.","1926806236990779626","","iqbalhimawan25","in","","0","1","0","https://x.com/undefined/status/1926806236990779626","1105557271",
"1926781863311425561","Sun May 25 23:26:08 +0000 2025","0","rutinitas pagi hari kena tempel gantungan kunci nda boleh nakal loh Jacil mommy bawa ke barak nnti ya https://t.co/MurdjSEojd","1926781863311425561","https://pbs.twimg.com/media/Gr1N46OWUAAjl07.jpg","","in","","0","0","0","https://x.com/undefined/status/1926781863311425561","1511351852247695364",
"1926625895642456148","Sun May 25 23:14:21 +0000 2025","0","@y_jungwonie_ iya uncle nakal skali masa bobo trus nnti malam melek nda mau bobo bawa aja uncle nh ke barak nh anaknya ngumpet https://t.co/8ZWUJAnrmm","1926778898290786336","https://pbs.twimg.com/media/Gr1LMX_XoAA097X.jpg","y_jungwonie_","in","","0","1","0","https://x.com/undefined/status/1926778898290786336","1511351852247695364",
"1926634188347707626","Sun May 25 18:31:41 +0000 2025","0","@Heraloebss Bayar berapa ya mereka ?? Kenapa cuma dibina malah kyk anak nakal dimasukin barak ","1926707762420965787","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1926707762420965787","730299706174144513",
"1926698512319709215","Sun May 25 17:54:56 +0000 2025","1","kalo cowo nakal di masukin ke barak kalo cewe nakal di masukin kenapa dong?","1926698512319709215","","","in","","0","3","0","https://x.com/undefined/status/1926698512319709215","1437281749",
"1926662671836893651","Sun May 25 16:13:23 +0000 2025","0","@namericanoys klo yang lain pada dimasukin barak soalnya ketauan nakal klo kita secara cuma cuma mau dimasukin tapi barak agak sonoan","1926672956618379278","","namericanoys","in","","0","1","0","https://x.com/undefined/status/1926672956618379278","1430005593222250499",
"1926664246282104868","Sun May 25 15:43:10 +0000 2025","0","@S4HIKUN Termasuk nakal dia eh dzolim dengg ke juta an teume masukin barak 10th","1926665353972560088","","S4HIKUN","in","","0","1","0","https://x.com/undefined/status/1926665353972560088","1808359356804784128",
"1926656661667697055","Sun May 25 15:08:38 +0000 2025","0","11. gasuka ngestalk org 12. gapernah foto nakal cokkk takut viral 13. ttp sm pacarq","1926656661667697055","","","in","","1","0","0","https://x.com/undefined/status/1926656661667697055","2670289472",
"1924043765226107129","Sun May 25 14:54:44 +0000 2025","0","@Euncdeo Salam kenal kakak! Yuk bonding yukk mulai dari mana iaa? Eh AKU MAU BANGET sepenasaran itu... Kayanya seru gak sih setiap hari ada kegiatan di barak daripada kita nggak ngapa-ngapain mending jadi anak nakal aja yuk kak biar dijemput. ","1926653163500654718","","Euncdeo","in","","0","1","0","https://x.com/undefined/status/1926653163500654718","1168492886138077185",
"1926625895642456148","Sun May 25 14:19:17 +0000 2025","0","@hiiseungg nakal ya jacil ini ayo uncle ajak ke barak ketemu kang dedi","1926644243432403022","","hiiseungg","in","","0","1","0","https://x.com/undefined/status/1926644243432403022","1668457347222732800",
"1926643720964669934","Sun May 25 14:17:13 +0000 2025","1","Bapak anak kudu masuk barak kang dedi semua iki nakal kabeh","1926643720964669934","","","in","","0","0","0","https://x.com/undefined/status/1926643720964669934","137943234",
"1926639663214645293","Sun May 25 14:01:05 +0000 2025","0","i've read the article and what is he wanted to do? awalnya anak nakal ke barak kan untuk mendisiplinkan lah ANAK BERPRESTASI mau disiplin gimana coook? toh prestasi dapetnya ga hanya dari nilai ujian tp jg sikap absensi keaktifan dll.... they're verified enough MAU LU APASIH","1926639663214645293","","","in","","0","0","0","https://x.com/undefined/status/1926639663214645293","1601185008114597888",
"1926636174082187585","Sun May 25 13:56:25 +0000 2025","1","@KaredokLeunca__ @Poldametrojaya_ Aku hanya pesen si Roy dan Eggy si anak nakal jgn ampe lolos segerah kirim ke barak emak... Biar bisa nyanyi lagu kebangsaan...","1926638487396102623","","KaredokLeunca__","in","","0","0","0","https://x.com/undefined/status/1926638487396102623","1903293770130657283",
"1926485581292331326","Sun May 25 13:44:57 +0000 2025","0","@Anak__Ogi @DediMulyadi71 calon di bawa ke barak nh... @PemkotaBogor Anak² sekolah nakal sikat bawa ke barak biar di disiplin kan","1926635600829935765","","Anak__Ogi","in","","0","0","0","https://x.com/undefined/status/1926635600829935765","1802295781334147072",
"1926634851387515061","Sun May 25 13:41:58 +0000 2025","0","Remaja Nakal Siap-siap! Akan Dibina di Barak Militer Jika Pemkot Cilegon Setuju https://t.co/shG2SFofdo via @iNST Media","1926634851387515061","","","in","","0","0","0","https://x.com/undefined/status/1926634851387515061","1133708150115168256",
"1926169924923269412","Sun May 25 13:37:03 +0000 2025","0","@RuangSenja_id Nakal masuk barak.","1926633615233892540","","RuangSenja_id","in","","0","0","0","https://x.com/undefined/status/1926633615233892540","1278359971999055875",
"1926625895642456148","Sun May 25 13:17:22 +0000 2025","0","@y_jungwonie_ haloo uncle uwon~ nh ada anak nakal nh uncle bawa ke barak aja uncle","1926628660787712166","","y_jungwonie_","in","","0","1","0","https://x.com/undefined/status/1926628660787712166","1511351852247695364",
"1926625656223195466","Sun May 25 13:06:00 +0000 2025","0","perubahan sifat ke arah yang lebih positif bahkan memiliki perilaku yang lebih baik. Dedi Mulyadi mengatakan bahwa program mengirim anak nakal ke barak TNI adalah upaya kerja nyata demi membangun generasi muda yang lebih berkualitas. #dedimulyadi #militer #barakmiliter","1926625798611419184","","kuatbaca","in","","0","0","0","https://x.com/undefined/status/1926625798611419184","1911926930783580160",
"1926615889668981136","Sun May 25 13:04:11 +0000 2025","0","@sasthings_ Kalo org tua nakal dan tidak mau mendengarkan anak akan dikirim ke barak juga ️","1926625342418038922","","sasthings_","in","","0","0","0","https://x.com/undefined/status/1926625342418038922","1561245316879634433",
"1925915371338428870","Sun May 25 12:46:51 +0000 2025","0","@ardisatriawan krn sdh fokus disiplin jg etika mk bs jd anak prestasi.mosok disamakan dgn anak nakal;sama2 ke barak","1926620979528159620","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926620979528159620","1007601685349351425",
"1926600421117739256","Sun May 25 12:10:38 +0000 2025","26","@me_lilyth @caratstalk dia dibawa ke barak soalnya nakal kaa ","1926611868103159871","","me_lilyth","in","","0","1","0","https://x.com/undefined/status/1926611868103159871","1521481214045351936",
"1925915371338428870","Sun May 25 12:06:43 +0000 2025","0","@ardisatriawan masuk ke barak akan menjadikan seseorang disiplin tenggang rasa bertanggung jawab terhadap diri sendiri tapi ingat ya der tidak bisa merubah kelakuan dan sifat seseorang selama lu manusia Oknum TNI aja ada yg nakal kok","1926610882534031759","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926610882534031759","1840371943775809536",
"1926587004180893832","Sun May 25 11:42:48 +0000 2025","1"," day 1 dari pagi dijemput sama mobil tni gitu dr kampus ke tempatnya yg bak belakang kebuka gitu dijalan banyak bgt yg liatin trs ad yg blg katanya kita nakal ya makanya di angkut ke barak disini kita semua udh nentuin dresscode sendiri biar kompakan","1926604862197772703","","chouetve","in","","0","1","0","https://x.com/undefined/status/1926604862197772703","4606901605",
"1926499413339275317","Sun May 25 11:38:51 +0000 2025","0","@AirinDatangLagi Barak untuk orang nakal bukan orang tolol","1926603869351485739","","AirinDatangLagi","in","","0","1","0","https://x.com/undefined/status/1926603869351485739","1221350778704580609",
"1926603567151861777","Sun May 25 11:37:39 +0000 2025","1","@/KDM masukin aja ke barak pak. Anaknya nakal soalnya","1926603567151861777","","","in","","0","0","0","https://x.com/undefined/status/1926603567151861777","1001751299740782593",
"1926216439993602171","Sun May 25 11:09:35 +0000 2025","0","@randomable_ Tempo lagi cari anak bekas barak yg malah makin nakal terus diberitakan","1926596501490331774","","randomable_","in","","0","0","0","https://x.com/undefined/status/1926596501490331774","1766310939689910272",
"1926595453551792233","Sun May 25 11:05:25 +0000 2025","0","Karena yg ga terlalu beprestasi deemed less critical dan yang ga nakal deemed lebih obedient tanpa harus didoktrin di barak ","1926595453551792233","","","in","","0","0","0","https://x.com/undefined/status/1926595453551792233","631034377",
"1925915371338428870","Sun May 25 10:48:12 +0000 2025","0","@ardisatriawan Berarti tujuan dari ngirim anak ke barak ini bukan buat anak itu lebih ga nakal ?","1926591122345758848","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926591122345758848","1544151495670583298",
"1926581239517008305","Sun May 25 10:08:56 +0000 2025","0","ㅤ BEST OF LUCK KAK CECIL. Kalau soalnya nakal kita bawa ke barak! God bless. ㅤ","1926581239517008305","","","in","","0","0","0","https://x.com/undefined/status/1926581239517008305","1737182942710149120",
"1926580473037299805","Sun May 25 10:05:53 +0000 2025","0","sun go kong kalau nakal nakal nanti dikirim ke barak mencari kitab suci loh","1926580473037299805","","","in","","0","0","0","https://x.com/undefined/status/1926580473037299805","1040252570160132096",
"1926160775925682608","Sun May 25 10:05:22 +0000 2025","0","@YourStepDaddy6 @mqahnaf Tujuan awal ny kan khusus siswa nakal. Klo yg berprestasi masuk barak jga urgensinya apa.","1926580341822587163","","YourStepDaddy6","in","","0","0","0","https://x.com/undefined/status/1926580341822587163","1075568192506871808",
"1925915371338428870","Sun May 25 09:28:53 +0000 2025","0","@imntoke @ardisatriawan @ardisatriawan Fenomena siswa nakal dan berprestasi masuk barak militer di Jawa Barat dilihat melalui teori hegemoni Gramsci mencerminkan upaya negara mempromosikan disiplin dan identitas nasional. Hegemoni melalui persetujuan terlihat dari dukungan beberapa orang tua dan","1926571160336036086","","imntoke","in","","0","0","0","https://x.com/undefined/status/1926571160336036086","1720665183188922368",
"1925915371338428870","Sun May 25 09:26:53 +0000 2025","0","@an52145715 @BataviaRegion @masalfi687 @ardisatriawan Bodoh kalau kirim ke barak cuman karena malas didik anak balik ke rumah tambah nakal lagi karena gak diawasi","1926570656054862023","","an52145715","in","","0","1","0","https://x.com/undefined/status/1926570656054862023","1625792368996937728",
"1925915371338428870","Sun May 25 09:25:48 +0000 2025","0","@an52145715 @masalfi687 @ardisatriawan pelaku kekerasan kok ikut dikirim ke barak juga. Orang tua kolot gak mau didik anak main lempar ke barak anak tanpa pendampingan kalau asal dikirim ya balik nakal lagi","1926570383446069514","","an52145715","in","","0","0","0","https://x.com/undefined/status/1926570383446069514","1625792368996937728",
"1926565873457803536","Sun May 25 09:24:23 +0000 2025","0","@naladelrey505 ANJIR NAKAL BGT LU GW KIRIM KE BARAK YA","1926570027999707432","","naladelrey505","in","","0","1","0","https://x.com/undefined/status/1926570027999707432","1635651697510060033",
"1926558400474669354","Sun May 25 08:38:11 +0000 2025","20","Wakil Menteri Sosial (Wamensos) Agus Jabo Priyono menanggapi kebijakan Gubernur Jawa Barat Dedi Mulyadi yang akan mengirim siswa nakal ke barak militer untuk pembinaan. Menurut Agus kebijakan tersebut merupakan kewenangan daerah dan bukan ranah intervensi Kementerian Sosial https://t.co/F3gewfUhzp","1926558400474669354","https://pbs.twimg.com/amplify_video_thumb/1926558026950909952/img/9bBKsf9_XzfwNwdN.jpg","","in","","0","3","5","https://x.com/undefined/status/1926558400474669354","55507370",
"1926545313436770544","Sun May 25 07:46:10 +0000 2025","6","mnrt gw KDM ngide masukin anak nakal ke barak itu terinspirasi dr asmara gen z yg mskin anak nakal ke 9 ilmu","1926545313436770544","","","in","","0","1","0","https://x.com/undefined/status/1926545313436770544","1484891884707528704",
"1925915371338428870","Sun May 25 07:35:56 +0000 2025","0","@ardisatriawan Berarti tdk masuk barak mereka yg tidak berprestasi dan tidak nakal.","1926542737794375990","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926542737794375990","1926149302629314560",
"1926538783870144587","Sun May 25 07:20:14 +0000 2025","0","Anak medioker yg g berprestasi tapi ga nakal juga ga dimasukin ke barak. Soalnya pas udah gede palingan jd swing voters","1926538783870144587","","","in","","0","0","0","https://x.com/undefined/status/1926538783870144587","347592468",
"1926532836120576103","Sun May 25 06:56:36 +0000 2025","0","Makanya klo jadi anak jaman sekarang harus extrim guys klo mau nakal rusak satu negara ama hidup jutaan orang klo mau berprestasi harus se tinggi langit ampe pindah ke negara lain anything in between di kirim ke barak tai lah","1926532836120576103","","","in","","0","0","0","https://x.com/undefined/status/1926532836120576103","1049997812627206145",
"1926525507987775639","Sun May 25 06:53:04 +0000 2025","0","@netsiraphop Pak KDM ini net nakal pak tolong masukin ke barak pak","1926531948169638320","","netsiraphop","in","","0","0","0","https://x.com/undefined/status/1926531948169638320","1816393642296369155",
"1925915371338428870","Sun May 25 06:30:58 +0000 2025","0","@ardisatriawan Apa salahnya semua dikirim ke barak? Jangan hanya yg nakal saja yg mental dan kepemimpinannya dibentuk. Yg aktivis organisasj dan yg pinter2 juga bagus utk merasakan.","1926526385536864592","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926526385536864592","1124782909364170752",
"1926119213246067165","Sun May 25 06:13:59 +0000 2025","0","@CNNIndonesia Anak nakal dibawa ke barak 1 : 0 MBG","1926522114175021268","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/1926522114175021268","1002524849758015488",
"1925842698377789852","Sun May 25 06:10:56 +0000 2025","0","@randomable_ Ada atensi kah dari pemerintah ? Dan masih ada protes anak nakal agar gak dikirim ke barak militer liat ini ! - @prabowo @ListyoSigitP @puanmaharani_ri @Gerindra @KPAI_official","1926521345409462362","","randomable_","in","","0","0","0","https://x.com/undefined/status/1926521345409462362","1880646122605285376",
"1925929649307091299","Sun May 25 06:05:08 +0000 2025","0","@ardisatriawan Cie... Komnas HAM pada diem cie... Giliran ada anak nakal dididik dengan cara dikirim ke barak protes. Giliran pembegal dilawan smp si begal yg malah mati dibela. Giliran guru ngedidik ada sentuhan fisik dikit speak up. Giliran ini mana nih?","1926519887985340451","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926519887985340451","3022824320",
"1926518449854959786","Sun May 25 06:01:17 +0000 2025","0","Gw klo sebagai anak tiba2 dimasukin ke barak gw jd mempertanyakan kebebasan gw sebagai anak gimana? Apa krn gw 'nakal' jdnya gaboleh punya pilihan? pdhl bisajadi itu anaknya punya mental issues kyk adhd.","1926518917649854727","","nyawkei","in","","0","0","0","https://x.com/undefined/status/1926518917649854727","1719406225954340864",
"1926440484399935706","Sun May 25 05:57:20 +0000 2025","1","@KaredokLeunca__ @jhonsitorus_19 Masuk barak dan dibina kyk anak2 nakal versi KDM ","1926517922349912546","","KaredokLeunca__","in","","0","1","0","https://x.com/undefined/status/1926517922349912546","1606276774920605701",
"1925915371338428870","Sun May 25 05:33:52 +0000 2025","1","@ardisatriawan semua salah ya. anak nakal dikirim ke barak salah. anak berprestasi dikirim juga untuk menghilangkan stereotype tempat penampungan anak anak nakal juga salah. nyarik duit dari riding the wave segitunya.","1926512017914896711","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926512017914896711","44321053",
"1925371932817633765","Sun May 25 05:22:43 +0000 2025","0","@repnaoi ke barak gara gara nakal apa gmn","1926509209819996230","","repnaoi","in","","0","0","0","https://x.com/undefined/status/1926509209819996230","1262754618473189376",
"1926324109526339599","Sun May 25 05:09:37 +0000 2025","1","@sachevade @ElonMuskPD Elon nakal kita masukin barak","1926505913499656476","","sachevade","in","","0","1","0","https://x.com/undefined/status/1926505913499656476","1860348198675709954",
"1926501594381602892","Sun May 25 04:52:27 +0000 2025","0","Bukan ke Barak Militer Pemkot Serang Bakal Kirim Anak Nakal ke Bumi Perkemahan https://t.co/3d7kgUMZ0b Ini X | 2 Starbucks 25k Di GoFood | CALON ISTRI SAYA | #StrayKids","1926501594381602892","","","in","","0","0","0","https://x.com/undefined/status/1926501594381602892","1623932595565400067",
"1926494191565041988","Sun May 25 04:48:00 +0000 2025","1","@mochicherryyy Berbagi tempat ya adek adek yang nakal aku telfonin pak dedi biar dimasukin barak loh","1926500473516761361","","mochicherryyy","in","","0","1","0","https://x.com/undefined/status/1926500473516761361","1273859052997500928",
"1926494191565041988","Sun May 25 04:29:59 +0000 2025","0","@coupskissest Yang nakal dimasukin barak","1926495941499982109","","coupskissest","in","","0","0","0","https://x.com/undefined/status/1926495941499982109","920931101085806593",
"1926488946239750270","Sun May 25 04:02:11 +0000 2025","0","info barak yang nerima kucing nakal","1926488946239750270","","","in","","0","0","0","https://x.com/undefined/status/1926488946239750270","3274243249",
"1926131638313865682","Sun May 25 03:47:48 +0000 2025","0","@echoPiR @kompascom Kenapa kalo @DediMulyadi71 mengirim ke barak siswa siswa nakal disekolah? Ada orang tua yang menyesal karena anaknya dikirim ke barak? Dan anda pernah berkontribusi apa untuk Jawa Barat ketika di Jawa barat banyak jatuh korban akibat aksi tawuran ada yg meninggal cacat fisik","1926485325993427124","","echoPiR","in","","0","1","0","https://x.com/undefined/status/1926485325993427124","1798283687676846081",
"1926484306588758497","Sun May 25 03:43:45 +0000 2025","1","Kalo punya kucing nakal bisa dimasukin ke barak gak ya","1926484306588758497","","","in","","0","2","0","https://x.com/undefined/status/1926484306588758497","1562421280653312000",
"1926475137760604256","Sun May 25 03:07:19 +0000 2025","0","gue kira anak nakal dimasukin ke barak tu boongan anjir ternyata beneran ya ","1926475137760604256","","","in","","0","0","0","https://x.com/undefined/status/1926475137760604256","877589081164611584",
"1926453365405315445","Sun May 25 03:01:32 +0000 2025","0","@everyyyay Bu guluu besok kalau ada muridnya yg nakal masukin barak aja yhh","1926473679975690261","","everyyyay","in","","0","1","0","https://x.com/undefined/status/1926473679975690261","1439162960283197449",
"1926216439993602171","Sun May 25 02:56:26 +0000 2025","0","@x_sunshine07 @_kemalasan @randomable_ Kalo lu pinter nih yah fungsi barak sudah beda fungsi antara anak nakal dan anggota TNI wkwk. Iyah kalo lu emang pinter sih wkwk","1926472399987302566","","x_sunshine07","in","","0","1","0","https://x.com/undefined/status/1926472399987302566","1429798834910023682",
"1926216439993602171","Sun May 25 02:53:15 +0000 2025","0","@x_sunshine07 @_kemalasan @randomable_ Lah kemana mana ??. Kocak saya lagi bahas barak yg sedang dialih fungsikan buat anak nakal. Dengan mencontohkan kasu perubahan aturan dan fungsi dari rezim yang berjalan 10 tahun. Wkwk.","1926471596430016538","","x_sunshine07","in","","0","1","0","https://x.com/undefined/status/1926471596430016538","1429798834910023682",
"1926471270197039605","Sun May 25 02:51:57 +0000 2025","5","Program KDM di lanjutkan di Banten bagi siswa yg nakal yg suka tauran yg hobi bolos akan di bina di barak militer https://t.co/lBSKn06bz0","1926471270197039605","https://pbs.twimg.com/ext_tw_video_thumb/1926471232783831040/pu/img/eBU6B5Vh9Y229pwW.jpg","","in","","0","0","0","https://x.com/undefined/status/1926471270197039605","1798675137593769984",
"1925915371338428870","Sun May 25 02:50:02 +0000 2025","1","@ardisatriawan itu KDM emg mau ngasih proyek ke Ijo aja cuma dibalut anak nakal masuk barak emg dikata program ini mentor dan atasan atau tempatnya ga ada uang sewa dll sewa 2 minggu is crazy amount blm ngasih makan ke anak2 sana","1926470787306827881","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1926470787306827881","1780949657323274240",
"1926469770288803976","Sun May 25 02:45:59 +0000 2025","0","Kalau masih usia sekolah kayaknya ortuku juga masukin anaknya ke barak. Krn katanya anaknya nakal pembangkang.","1926469770288803976","","","in","","0","0","0","https://x.com/undefined/status/1926469770288803976","1697623326829707264",
"1926464915943899325","Sun May 25 02:28:45 +0000 2025","0","@whiteasphalts SIAPA YANG NAKAL GANGGUIN ADEK nanti dikirim sama abang nyiel ke barak (barak yg dimaksud adalah kamar saya)","1926465431545504150","","rumahsakitjawa","in","","0","1","0","https://x.com/undefined/status/1926465431545504150","1489875003600687104",
"1926465097427206648","Sun May 25 02:27:25 +0000 2025","0","Anak nakal dikirim ke barak militer? Tawuran main game sampe LGBT masuk kriteria nakal . Efektif / keliru? Kak Seto &amp; akademisi bilang: pendekatan humanis lebih penting! Setuju? #AnakNakal #BarakMiliter #IsuPendidikan #PendidikanAnak #SuaraKitaNews https://t.co/5KGFNUewyi","1926465097427206648","","","in","","0","0","0","https://x.com/undefined/status/1926465097427206648","1859110584413020160",
"1926195222880354622","Sun May 25 02:20:01 +0000 2025","0","@caratstalk Astaga bong gak boleh nakal gitu nanti di masukin barak lo","1926463233050702112","","caratstalk","in","","0","0","0","https://x.com/undefined/status/1926463233050702112","1634522074919337986",
"1925915371338428870","Sun May 25 02:16:23 +0000 2025","0","@YusufPurwo2 @ardisatriawan gw pernah ke barak dan balik2 emang jadi disiplin tapi bentaran doang abis tu nakal lagi ","1926462321049620772","","YusufPurwo2","in","","0","2","0","https://x.com/undefined/status/1926462321049620772","1652725226202079233",
"1926458658579235006","Sun May 25 02:01:50 +0000 2025","0","Wakil Menteri Sosial (Wamensos) Agus Jabo Priyono menegaskan pihaknya tak bisa mengintervensi kebijakan Gubernur Jawa Barat Dedi Mulyadi (Demul) untuk mengirim siswa nakal ke barak militer. - - #Wamensos #programDedimulyadi #barakmiliter #mdkan https://t.co/WbS6suOdgY","1926458658579235006","https://pbs.twimg.com/media/Grwn3omXkAEe2ic.jpg","","in","","0","0","0","https://x.com/undefined/status/1926458658579235006","456426648",
"1925915371338428870","Sun May 25 01:52:46 +0000 2025","0","@ardisatriawan Di Bandung dulu ada program gini anak baru kelas 1 SMA bbrp hari satu angkatan ke SECAPA buat ikut semacam program mirip lah sama program ke barak. Rasanya? Biasa aja sumpah wkwk satu angkatan kan pasti ada yg nakal ada yg berprestasi ya kalo digabung rasanya biasa aja","1926456375267274998","","ardisatriawan","in","","0","1","0","https://x.com/undefined/status/1926456375267274998","1759032398988427264",
"1925915371338428870","Sun May 25 01:08:53 +0000 2025","0","@thepokaas @masalfi687 @ardisatriawan SITU YANG MAKSA HANYA MANDANG BARAK SATU SATUNYA SOLUSI. IBARAT ANAK NAKAL DILEMPAR KE PESANTREN APA BISA LANGSUNG TOBAT? BARAK ITU BUKAN UNTUK PELAKU TAWURAN. SEBELUM KEJADIAN DICEGAH BUKAN NUNGGU DIKIRIM","1926445332105200005","","thepokaas","in","","0","0","0","https://x.com/undefined/status/1926445332105200005","1625792368996937728",
